,virtual,downloadable,rating_count,average_rating,total_sales,tax_class,post_author,post_date,post_date_gmt,post_content,post_title,post_status,comment_status,ping_status,post_password,post_name,post_modified,post_modified_gmt,post_content_filtered,post_parent,menu_order,comment_count,idExport,id,product_id,id_web,idExport_1,onsale_web,price,stock_quantity,stock_status,idExport_2,price_z-score,millesime
355,0,0,0,0,9,,2,43382.64049768518,43382.55716435185,,Decelle-Villa Meursault 2018,publish,closed,closed,,decelle-villa-meursault-2018,44069.47571759259,44069.39238425926,,0,0,0,2026-03-16 14:50:57.904,ff8d92eb-3932-4ef1-bf9c-2f6c01efb07c,5486,16130,2026-03-16 14:50:57.904,1,49.5,5,instock,2026-03-16 14:50:57.904,0.6115261323761103,False
356,0,0,0,0,0,,2,43159.54825231482,43159.50658564815,,Château de Cazeneuve Val de Montferrand Rouge Caza Sorix 2019,publish,closed,closed,,chateau-de-cazeneuve-val-montferrand-caza-sorix-2019,44042.77435185185,44042.69101851852,,0,0,0,2026-03-16 14:50:57.904,9ed9188d-a1fd-4bf4-a3a9-dca5994ec5e5,4281,16330,2026-03-16 14:50:57.904,1,11.6,4,instock,2026-03-16 14:50:57.904,-0.7512672742876165,False
357,0,0,0,0,6,,2,43253.39688657408,43253.31355324074,,Château Turcaud Bordeaux Rouge Cuvée Majeure 2018,publish,closed,closed,,chateau-turcaud-bordeaux-rouge-cuvee-majeure-2018,44070.42444444444,44070.34111111111,,0,0,0,2026-03-16 14:50:57.904,01f46646-9574-4947-97f3-62fbcfd95fe5,4964,16515,2026-03-16 14:50:57.904,1,12.1,72,instock,2026-03-16 14:50:57.904,-0.7332884694503642,False
358,0,0,0,0,0,,2,43624.4021412037,43624.31880787037,,Stéphane Tissot Arbois Trousseau Amphore 2017,publish,closed,closed,,stephane-tissot-arbois-trousseau-amphore-2017,43839.39590277777,43839.35423611111,,0,0,0,2026-03-16 14:50:57.904,baa17320-aa93-4746-b875-cc59e8eadade,6103,14100,2026-03-16 14:50:57.904,1,40.7,0,outofstock,2026-03-16 14:50:57.904,0.2950991672404693,False
359,0,0,0,0,0,,2,43209.62228009259,43209.53894675926,,Domaine Peyre Rose Clos des Cistes 2008,publish,closed,closed,,domaine-peyre-rose-clos-des-cistes-2008,44028.39589120371,44028.31255787037,,0,0,0,2026-03-16 14:50:57.904,85685dd6-acae-4606-94e6-76fbe56c5244,4797,14506,2026-03-16 14:50:57.904,1,78.0,0,outofstock,2026-03-16 14:50:57.904,1.6363180080994932,False
360,0,0,0,0,0,,2,43298.41201388889,43298.32868055555,,David Duband Morey-Saint-Denis 1er Cru Les Broc 2016,publish,closed,closed,,david-duband-morey-saint-denis-1er-cru-les-broc-2016,44048.76043981482,44048.67710648148,,0,0,0,2026-03-16 14:50:57.904,bb635959-5df5-4c94-82ce-79594a705079,5002,14580,2026-03-16 14:50:57.904,1,64.9,1,instock,2026-03-16 14:50:57.904,1.1652733213634823,False
361,0,0,0,0,3,,2,43551.75357638889,43551.71190972222,,Agnès Levet Côte Rôtie Maestria 2017,publish,closed,closed,,agnes-levet-cote-rotie-maestria-2017,44037.65627314816,44037.57293981482,,0,0,0,2026-03-16 14:50:57.904,f698554e-55af-4987-a9de-98910e7f1c93,5827,15328,2026-03-16 14:50:57.904,1,55.0,11,instock,2026-03-16 14:50:57.904,0.8092929855858859,False
362,0,0,0,0,7,,2,43144.62819444444,43144.58652777778,,Planeta Sicilia La Segreta Rosso 2017,publish,closed,closed,,planeta-sicilia-la-segreta-rosso-2017,44044.59378472222,44044.51045138889,,0,0,0,2026-03-16 14:50:57.904,25e569ad-b3d9-4042-a3bb-12e7ec28de12,4160,15373,2026-03-16 14:50:57.904,1,9.3,0,outofstock,2026-03-16 14:50:57.904,-0.8339697765389773,False
363,0,0,0,0,12,,2,43146.61765046296,43146.5759837963,,Mas Laval Terrasses du Larzac La Grande Cuvée 2016,publish,closed,closed,,mas-laval-terrasse-larzac-grande-cuvee-2016,44041.46550925926,44041.38217592592,,0,0,0,2026-03-16 14:50:57.904,7180ab94-f8ff-4f99-b0d1-1f0d3880ce5c,4205,15413,2026-03-16 14:50:57.904,1,23.0,0,outofstock,2026-03-16 14:50:57.904,-0.3413505239982634,False
364,0,0,0,0,0,,2,43235.45364583333,43235.3703125,,Antoine-Marie Arena Vin de France Bianco Gentile 2018,publish,closed,closed,,antoine-marie-arena-vin-de-france-bianco-gentile-2018,43988.41321759259,43988.32988425926,,0,0,0,2026-03-16 14:50:57.904,f581fbcc-c8ab-469b-92a6-e218d46b79cf,4909,15614,2026-03-16 14:50:57.904,1,25.9,27,instock,2026-03-16 14:50:57.904,-0.23707345594219992,False
365,0,0,0,0,1,,2,43552.4264699074,43552.38480324074,,Saumaize-Michelin Viré-Clessé 2018,publish,closed,closed,,saumaize-michelin-vire-clesse-2018,44040.40628472222,44040.32295138889,,0,0,0,2026-03-16 14:50:57.904,8b2ad325-9ad2-45cb-94e2-1614cd730982,5891,15774,2026-03-16 14:50:57.904,1,19.0,4,instock,2026-03-16 14:50:57.904,-0.4851809626962821,False
366,0,0,0,0,2,,2,43207.6781712963,43207.59483796296,,Domaine de Joy Côtes de Gascogne Envie de Joy 2018,publish,closed,closed,,domaine-de-joy-cotes-de-gascogne-envie-de-joy-2018,44053.39597222222,44053.312638888885,,0,0,0,2026-03-16 14:50:57.904,15b402d9-0dda-405b-b4f9-f40e5ae35417,4680,15934,2026-03-16 14:50:57.904,1,6.3,34,instock,2026-03-16 14:50:57.904,-0.9418426055624913,False
367,0,0,0,0,20,,2,43143.55408564815,43143.51241898148,,Oratoire Saint Martin Cairanne Rouge Haut Coustias 2016,publish,closed,closed,,oratoire-saint-martin-cairanne-haut-coustias-2016,44057.774328703694,44057.690995370365,,0,0,0,2026-03-16 14:50:57.904,8fcff81f-e345-4757-98b9-a495b0cbaa13,4066,15967,2026-03-16 14:50:57.904,1,20.8,65,instock,2026-03-16 14:50:57.904,-0.42045726528217364,False
368,0,0,0,0,2,,2,43158.45575231482,43158.41408564816,,Domaine Bulliat Morgon Amphore Cou de Jus 2019,publish,closed,closed,,domaine-bulliat-morgon-amphore-cou-de-jus-2019,44070.39365740741,44070.310324074075,,0,0,0,2026-03-16 14:50:57.904,d9814dc1-e2d5-4951-9cf6-227a218844f9,4267,16537,2026-03-16 14:50:57.904,1,19.0,21,instock,2026-03-16 14:50:57.904,-0.4851809626962821,False
369,0,0,0,0,0,,2,43672.43550925926,43672.35217592592,,Planeta Sicilia Passito di Noto 2016,publish,closed,closed,,planeta-sicilia-passito-di-noto-2016,44009.60072916666,44009.517395833325,,0,0,0,2026-03-16 14:50:57.904,03bbb7cd-6c34-40d9-97e1-1be1be66ca4f,6222,7032,2026-03-16 14:50:57.904,1,26.4,10,instock,2026-03-16 14:50:57.904,-0.21909465110494758,False
370,0,0,0,0,0,,2,43143.62215277777,43143.58048611111,,Le Vieux Donjon Châteauneuf-du-Pape 2013,publish,closed,closed,,vieux-donjon-chateauneuf-2013,43516.39601851852,43516.35435185185,,0,0,0,2026-03-16 14:50:57.904,00b2609e-a8f3-485e-a3d4-319d9b8ae6e1,4079,13078,2026-03-16 14:50:57.904,1,37.0,0,outofstock,2026-03-16 14:50:57.904,0.16205601144480195,False
371,0,0,0,0,4,,2,43143.628877314804,43143.587210648155,,Le Vieux Donjon Châteauneuf-du-Pape 2016,publish,closed,closed,,le-vieux-donjon-chateauneuf-du-pape-blanc-2016,43433.75696759259,43433.71530092593,,0,0,0,2026-03-16 14:50:57.904,2e2f594c-57b7-4719-92ad-76d3a323e510,4081,13117,2026-03-16 14:50:57.904,1,39.0,0,outofstock,2026-03-16 14:50:57.904,0.2339712307938113,False
372,0,0,0,0,0,,2,43349.46146990741,43349.37813657407,,Chili Errazuriz Cabernet Sauvignon 2016,publish,closed,closed,,chili-errazuriz-cabernet-sauvignon-2015,43981.44405092593,43981.36071759259,,0,0,0,2026-03-16 14:50:57.904,a864fd58-ffdf-48db-9e20-3694996624ae,5395,15095,2026-03-16 14:50:57.904,1,12.7,6,instock,2026-03-16 14:50:57.904,-0.7117139036456614,False
373,0,0,0,0,0,,2,43848.45450231482,43848.41283564815,,Thierry Germain Saumur-Champigny Les Mémoires 2018,publish,closed,closed,,thierry-germain-saumur-champigny-les-memoires-2018,43848.45836805556,43848.41670138889,,0,0,0,2026-03-16 14:50:57.904,955f6beb-7296-47ce-a0ee-47a7d94eb323,6622,15205,2026-03-16 14:50:57.904,1,42.2,12,instock,2026-03-16 14:50:57.904,0.3490355817522263,False
374,0,0,0,0,0,,2,43139.58930555556,43139.547638888886,,Pierre Jean Villa Crozes-Hermitage Accroche Coeur 2018,publish,closed,closed,,pierre-jean-villa-croze-hermitage-accroche-coeur-2018,44008.76045138889,44008.67711805556,,0,0,0,2026-03-16 14:50:57.904,1048823d-6ed3-4bff-a4ab-0e1f0fa9dd01,3850,15300,2026-03-16 14:50:57.904,1,20.8,0,outofstock,2026-03-16 14:50:57.904,-0.42045726528217364,False
375,0,0,0,0,0,,2,43237.51430555555,43237.43097222222,,Domaine La Croix Belle Côtes de Thongue Blanc Champ des Lys 2018,publish,closed,closed,,domaine-la-croix-belle-cotes-de-thongue-blanc-champ-des-lys-2018,44063.3959375,44063.31260416666,,0,0,0,2026-03-16 14:50:57.904,0fe8be8b-a1a3-4015-a133-93b14fe4883c,4926,15456,2026-03-16 14:50:57.904,1,7.9,92,instock,2026-03-16 14:50:57.904,-0.8843104300832839,False
376,0,0,0,0,0,,2,43349.44795138889,43349.36461805556,,Chili Valdivieso Merlot 2017,publish,closed,closed,,chili-valdivieso-merlot-2017,43984.44793981482,43984.36460648148,,0,0,0,2026-03-16 14:50:57.904,32979fde-68d0-4b57-9c14-87b7772d2b27,5394,15462,2026-03-16 14:50:57.904,1,10.7,4,instock,2026-03-16 14:50:57.904,-0.7836291229946708,False
377,0,0,0,0,6,,2,43235.48443287037,43235.40109953704,,Jean-Baptiste Arena Patrimonio Rouge Grotte Di Sole 2018,publish,closed,closed,,jean-baptiste-arena-patrimonio-rouge-grotte-di-sole-2018,44050.76043981482,44050.67710648148,,0,0,0,2026-03-16 14:50:57.904,a6aa0f39-6233-456a-b5e0-de11479bca64,4912,15612,2026-03-16 14:50:57.904,1,25.9,10,instock,2026-03-16 14:50:57.904,-0.23707345594219992,False
378,0,0,0,0,0,,2,43207.92185185185,43207.83851851852,,Domaine Schoenheitz Pinot Gris Herrenreben 2017,publish,closed,closed,,domaine-schoenheitz-pinot-gris-herrenreben-2017,44064.61461805556,44064.53128472222,,0,0,0,2026-03-16 14:50:57.904,cf2c448f-5621-46ff-bd79-e7d663207853,4716,15657,2026-03-16 14:50:57.904,1,18.6,7,instock,2026-03-16 14:50:57.904,-0.4995640065660839,False
379,0,0,0,0,0,,2,43344.66023148148,43344.57689814815,,Nouvelle-Zélande Marlborough Momo Pinot Noir 2016,publish,closed,closed,,nouvelle-zelande-marlborough-momo-pinot-noir-2016,44004.48266203704,44004.399328703694,,0,0,0,2026-03-16 14:50:57.904,cccae45c-b50d-45c0-9c9f-64737e4f4b70,5382,16011,2026-03-16 14:50:57.904,1,22.8,11,instock,2026-03-16 14:50:57.904,-0.3485420459331643,False
380,0,0,0,0,0,,2,43207.42355324074,43207.3402199074,,Thierry Germain Saumur-Champigny Les Mémoires 2016,publish,closed,closed,,thierry-germain-saumur-champigny-les-memoires-2016,43917.39587962962,43917.35421296296,,0,0,0,2026-03-16 14:50:57.904,1afb7200-a862-40d1-a30e-d76ac074b5d2,4655,13516,2026-03-16 14:50:57.904,1,40.2,23,instock,2026-03-16 14:50:57.904,0.27712036240321697,False
381,0,0,0,0,0,,2,43235.4891087963,43235.40577546296,,Jean-Batiste Arena Muscat du Cap Corse 2015,publish,closed,closed,,jean-batiste-arena-muscat-du-cap-corse-2015,43925.37505787037,43925.29172453704,,0,0,0,2026-03-16 14:50:57.904,e5982399-ac52-47e0-ab76-163b0f7908ce,4913,13814,2026-03-16 14:50:57.904,1,28.0,16,instock,2026-03-16 14:50:57.904,-0.16156247562574005,False
382,0,0,0,0,0,,2,43203.59445601852,43203.511122685195,,Catherine et Claude Maréchal Savigny-Lès-Beaune Rouge 2016,publish,closed,closed,,catherine-et-claude-marechal-savigny-les-beaune-rouge-2016,44051.44795138889,44051.36461805556,,0,0,0,2026-03-16 14:50:57.904,b6dd25c0-cc0e-4c31-8b59-ad81fda01a2e,4605,15148,2026-03-16 14:50:57.904,1,32.2,1,instock,2026-03-16 14:50:57.904,-0.010540514992820353,False
383,0,0,0,0,4,,2,43676.620682870365,43676.53734953704,,Le Pas de l'Escalette IGP Hérault Ze Cinsault 2017,publish,closed,closed,,le-pas-de-lescalette-herault-ze-cinsault-2017,44008.39592592593,44008.31259259259,,0,0,0,2026-03-16 14:50:57.904,8ab62db7-5c0b-47a6-9c41-b58562125edb,6225,15162,2026-03-16 14:50:57.904,1,20.4,0,outofstock,2026-03-16 14:50:57.904,-0.4348403091519756,False
384,0,0,0,0,1,,2,43207.66453703704,43207.581203703696,,Domaine Rotier Gaillac Rouge Les Gravels 2016,publish,closed,closed,,domaine-rotier-gaillac-rouge-les-gravels-2016,44068.39591435185,44068.31258101852,,0,0,0,2026-03-16 14:50:57.904,6983f3c2-fe12-4061-aa62-7dc0b29b9738,4677,15282,2026-03-16 14:50:57.904,1,9.5,161,instock,2026-03-16 14:50:57.904,-0.8267782546040764,False
385,0,0,0,0,0,,2,43543.45241898148,43543.410752314805,,Château Saransot-Dupré Listrac-Médoc 2016,publish,closed,closed,,chateau-saransot-dupre-listrac-medoc-2016,44018.73961805556,44018.65628472222,,0,0,0,2026-03-16 14:50:57.904,3c81d5ee-6540-488b-80f6-220910d209a9,5797,15688,2026-03-16 14:50:57.904,1,17.2,123,instock,2026-03-16 14:50:57.904,-0.5499046601103905,False
386,0,0,0,0,1,,2,43151.439016203694,43151.39734953704,,Parcé Frères IGP Pays d'Oc Zoé Viognier 2019,publish,closed,closed,,parce-freres-igp-pays-oc-zoe-viognier-2019,44037.42016203704,44037.336828703694,,0,0,0,2026-03-16 14:50:57.904,822726e7-5e12-4ab8-8bcc-3208bdf2f7e5,4245,16097,2026-03-16 14:50:57.904,1,8.9,141,instock,2026-03-16 14:50:57.904,-0.8483528204087792,False
387,0,0,0,0,1,,2,43207.90583333333,43207.8225,,Albert Mann Riesling Grand Cru Schlossberg 2018,publish,closed,closed,,albert-mann-riesling-grand-cru-schlossberg-2018,44040.39603009259,44040.31269675926,,0,0,0,2026-03-16 14:50:57.904,226894ec-9ee8-4462-9cc3-e604ec7f76f3,4711,16119,2026-03-16 14:50:57.904,1,55.4,9,instock,2026-03-16 14:50:57.904,0.8236760294556877,False
388,0,0,0,0,3,,2,43140.58408564814,43140.54241898148,,Pierre Jean Villa IGP Collines Rhodaniennes Gamine 2018,publish,closed,closed,,pierre-jean-villa-igp-gamine-2018,43834.691678240735,43834.65001157407,,0,0,0,2026-03-16 14:50:57.904,46a94c5d-ad68-48f4-b598-9a3fd3695d93,4032,19814,2026-03-16 14:50:57.904,1,14.1,0,outofstock,2026-03-16 14:50:57.904,-0.6613732501013548,False
389,0,0,0,0,0,,2,43147.63465277778,43147.592986111114,,Domaine de Bellivière Jasnières Les Rosiers 2015,publish,closed,closed,,belliviere-jasnieres-rosiers-2015,44001.74655092593,44001.66321759259,,0,0,0,2026-03-16 14:50:57.904,e3433547-8f11-48bf-b415-ffede409d036,4228,12657,2026-03-16 14:50:57.904,1,29.9,8,instock,2026-03-16 14:50:57.904,-0.09324301724418124,False
390,0,0,0,0,3,,2,43573.49052083334,43573.4071875,,Domaine de l'Ancienne Cure Pécharmant L'Abbaye 2015,publish,closed,closed,,domaine-de-lancienne-cure-pecharmant-abbaye-2015,43997.461828703694,43997.378495370365,,0,0,0,2026-03-16 14:50:57.904,feca3b1b-8584-4919-90f2-865eaa5d0cc7,5964,13662,2026-03-16 14:50:57.904,1,16.3,11,instock,2026-03-16 14:50:57.904,-0.5822665088174447,False
392,0,0,0,0,1,,2,43203.58283564815,43203.49950231481,,Catherine et Claude Maréchal Ladoix Rouge Les Chaillots 2017,publish,closed,closed,,catherine-et-claude-marechal-ladoix-rouge-les-chaillots-2017,44028.39592592593,44028.31259259259,,0,0,0,2026-03-16 14:50:57.904,04b2240c-1d12-4100-925c-5b8ff50803d9,4603,15147,2026-03-16 14:50:57.904,1,31.5,39,instock,2026-03-16 14:50:57.904,-0.03571084176497372,False
393,0,0,0,0,0,,2,43258.72464120371,43258.64130787037,,Château La Tour l'Aspic Pauillac 2014,publish,closed,closed,,chateau-la-tour-laspic-pauillac-2014,44039.67711805556,44039.59378472222,,0,0,0,2026-03-16 14:50:57.904,bb55e4dd-e5e1-401a-baba-113f58fe241b,4980,15229,2026-03-16 14:50:57.904,1,26.5,88,instock,2026-03-16 14:50:57.904,-0.21549889013749707,False
394,0,0,0,0,2,,2,43237.57300925926,43237.48967592593,,Oratoire Saint Martin Cairanne Blanc Haut-Coustias 2017,publish,closed,closed,,oratoire-saint-martin-cairanne-blanc-haut-coustias-2017,44056.78127314816,44056.69793981482,,0,0,0,2026-03-16 14:50:57.904,42adb1e3-bf54-45e9-9245-8c10ab0b1ae7,4940,15337,2026-03-16 14:50:57.904,1,20.5,44,instock,2026-03-16 14:50:57.904,-0.43124454818452507,False
395,0,0,0,0,2,,2,43144.45560185185,43144.41393518518,,Zind-Humbrecht Riesling Herrenweg de Turckheim 2017,publish,closed,closed,,zind-humbrecht-riesling-herrenweg-turckheim-2017,43985.60766203704,43985.524328703694,,0,0,0,2026-03-16 14:50:57.904,136b3574-27cf-4f3b-b835-3559a508289e,4108,15353,2026-03-16 14:50:57.904,1,31.7,0,outofstock,2026-03-16 14:50:57.904,-0.028519319830072814,False
396,0,0,0,0,0,,2,43151.40927083333,43151.36760416666,,Domaine Augustin Collioure Rouge Adéodat 2017,publish,closed,closed,,domaine-augustin-collioure-rouge-adeodat-2017,44069.3959375,44069.31260416666,,0,0,0,2026-03-16 14:50:57.904,0b908278-0384-4b5a-b166-2d2b90c8f070,4240,15436,2026-03-16 14:50:57.904,1,28.0,1,instock,2026-03-16 14:50:57.904,-0.16156247562574005,False
397,0,0,0,0,0,,2,43495.699652777774,43495.65798611111,,Planeta Sicilia Etna Bianco 2018,publish,closed,closed,,planeta-sicilia-etna-bianco-2018,44065.39238425926,44065.30905092593,,0,0,0,2026-03-16 14:50:57.904,e80bcfb1-03b7-4fd8-9d16-322d7ac0eff1,5696,15797,2026-03-16 14:50:57.904,1,17.5,35,instock,2026-03-16 14:50:57.904,-0.5391173772080391,False
398,0,0,0,0,18,,2,43581.46416666666,43581.38083333334,,Domaine La Croix Belle Côtes de Thongue Rosé Les Grillons 2019,publish,closed,closed,,domaine-la-croix-belle-cotes-de-thongue-rose-grillons-2019,44041.69795138889,44041.61461805556,,0,0,0,2026-03-16 14:50:57.904,ed57dbf0-b7a6-4366-9251-dff62de32937,6042,16159,2026-03-16 14:50:57.904,1,8.5,0,outofstock,2026-03-16 14:50:57.904,-0.8627358642785811,False
399,0,0,0,0,7,,2,43143.50865740741,43143.46699074074,,Mourgues du Grès Costières de Nîmes Galets Rosés 2019,publish,closed,closed,,mourgues-du-gres-costieres-de-nimes-galets-roses-2019,44070.39601851852,44070.31268518518,,0,0,0,2026-03-16 14:50:57.904,1240e4aa-f0f9-4684-b6c3-a2111571aed9,4059,16275,2026-03-16 14:50:57.904,1,8.699999999999998,36,instock,2026-03-16 14:50:57.904,-0.8555443423436803,False
400,0,0,0,0,12,,2,43144.430127314816,43144.38846064815,,Emile Boeckel Riesling Grand Cru Wiebelsberg 2016,publish,closed,closed,,emile-boeckel-riesling-gc-wiebelsberg-2016,44063.39604166667,44063.31270833333,,0,0,0,2026-03-16 14:50:57.904,69e4e4ac-5041-42c7-bfc5-b86e7fd9a378,4103,16505,2026-03-16 14:50:57.904,1,16.3,6,instock,2026-03-16 14:50:57.904,-0.5822665088174447,False
402,0,0,0,0,0,,2,43208.85025462962,43208.76692129629,,Domaine Muré Crémant d'Alsace Cuvée Prestige,publish,closed,closed,,domaine-mure-cremant-dalsace-cuvee-prestige,44065.42017361112,44065.33684027778,,0,0,0,2026-03-16 14:50:57.904,c4b04ac9-06bb-4eff-9bd8-783ceb36366a,4730,5646,2026-03-16 14:50:57.904,1,14.3,6,instock,2026-03-16 14:50:57.904,-0.6541817281664539,False
404,0,0,0,0,0,,2,43144.63148148148,43144.589814814804,,Planeta Sicilia Plumbago 2017,publish,closed,closed,,planeta-sicilia-plumbago-2017,43903.39597222222,43903.35430555556,,0,0,0,2026-03-16 14:50:57.904,b038d592-8393-4446-a98a-a980090f4ec8,4161,15375,2026-03-16 14:50:57.904,1,11.6,0,outofstock,2026-03-16 14:50:57.904,-0.7512672742876165,False
405,0,0,0,0,0,,2,43848.44311342593,43848.40144675926,,Clos du Mont-Olivet Vins de Pays du Gard Confluence 2017,publish,closed,closed,,clos-du-mont-olivet-vins-de-pays-du-gard-confluence-2017,44054.711828703694,44054.628495370365,,0,0,0,2026-03-16 14:50:57.904,e2b3e3d2-174d-491e-a383-1af76887c006,6618,15539,2026-03-16 14:50:57.904,1,13.5,2,instock,2026-03-16 14:50:57.904,-0.6829478159060577,False
406,0,0,0,0,0,,2,43144.40445601852,43144.36278935185,,Paul Ginglinger Pinot Gris Grand Cru Eichberg 2015,publish,closed,closed,,paul-ginglinger-pinot-gris-gc-eichberg-2015,44064.73266203704,44064.649328703694,,0,0,0,2026-03-16 14:50:57.904,fff8a554-6cf4-45bb-8fc2-0d1583c58ced,4096,15564,2026-03-16 14:50:57.904,1,22.8,12,instock,2026-03-16 14:50:57.904,-0.3485420459331643,False
407,0,0,0,0,0,,2,43146.59799768519,43146.55633101852,,Mas de Daumas Gassac IGP Saint-Guilhem-le-Désert Blanc 2019,publish,closed,closed,,mas-de-daumas-gassac-igp-saint-guilhem-le-desert-blanc-2019,44057.690995370365,44057.60766203704,,0,0,0,2026-03-16 14:50:57.904,ec08f9c5-33f2-48f5-80e3-40362b5a2fb7,4202,15655,2026-03-16 14:50:57.904,1,38.0,46,instock,2026-03-16 14:50:57.904,0.19801362111930662,False
408,0,0,0,0,0,,2,43945.8718287037,43945.78849537037,,Domino Romano Ribera del Duero RDR 2015,publish,closed,closed,,domino-romano-ribera-del-duero-rdr-2015,44064.65628472222,44064.57295138889,,0,0,0,2026-03-16 14:50:57.904,4efccfd7-f166-4b02-ba2b-fa97f326ae94,6884,15735,2026-03-16 14:50:57.904,1,46.5,12,instock,2026-03-16 14:50:57.904,0.5036533033525963,False
409,0,0,0,0,6,,2,43143.45741898148,43143.41575231482,,Jeanne Gaillard IGP Collines Rhodaniennes Syrah Terre de Mandrin 2018,publish,closed,closed,,pierre-gaillard-syrah-terre-mandrin-2018,44070.71877314816,44070.63543981482,,0,0,0,2026-03-16 14:50:57.904,ed99dfd8-3e02-4fdd-9279-773ed4f64d9e,4051,16045,2026-03-16 14:50:57.904,1,7.7,41,instock,2026-03-16 14:50:57.904,-0.8915019520181848,False
410,0,0,0,0,3,,2,43143.534363425926,43143.49269675926,,Mourgues du Grès IGP Pont du Gard Terre d'Argence 2018,publish,closed,closed,,mourgues-du-gres-costieres-de-nimes-terre-dargence-blanc-2018,44068.46878472222,44068.38545138889,,0,0,0,2026-03-16 14:50:57.904,866b24a9-42e9-43c6-966d-b144deaf6a1a,4062,16320,2026-03-16 14:50:57.904,1,11.9,60,instock,2026-03-16 14:50:57.904,-0.7404799913852652,False
411,0,0,0,0,62,,2,43143.57115740741,43143.52949074074,,Gilles Robin Crozes-Hermitage Rouge Papillon 2019,publish,closed,closed,,gilles-robin-crozes-hermitage-papillon-2019,44070.67018518518,44070.58685185185,,0,0,0,2026-03-16 14:50:57.904,4172aa11-80be-4885-8bbc-75802826c0a5,4068,16416,2026-03-16 14:50:57.904,1,16.6,157,instock,2026-03-16 14:50:57.904,-0.5714792259150933,False
412,0,0,0,0,1,,2,43181.46763888889,43181.42597222222,,Cognac Frapin VSOP,publish,closed,closed,,cognac-frapin-vsop,44047.39599537037,44047.31266203704,,0,0,0,2026-03-16 14:50:57.904,db605304-7e8d-4a5d-bfca-e35c3ea69035,4401,3506,2026-03-16 14:50:57.904,1,62.5,1,instock,2026-03-16 14:50:57.904,1.0789750581446709,False
413,0,0,0,0,10,,2,43209.61684027778,43209.53350694444,,Emile Boeckel Crémant Brut Rosé,publish,closed,closed,,emile-boeckel-cremant-brut-rose,44067.73266203704,44067.649328703694,,0,0,0,2026-03-16 14:50:57.904,f57feed7-6fc9-4bfb-92e3-697382d2ad27,4795,3568,2026-03-16 14:50:57.904,1,12.0,34,instock,2026-03-16 14:50:57.904,-0.7368842304178147,False
414,0,0,0,0,0,,2,43181.43658564815,43181.39491898148,,Wemyss Malts Blended Malt Scotch Whisky Spice King,publish,closed,closed,,whisky-wemyss-spice-king,44000.44793981482,44000.36460648148,,0,0,0,2026-03-16 14:50:57.904,48a7260c-1ce5-4c67-8b1a-85c7318f8437,4392,11586,2026-03-16 14:50:57.904,1,49.5,13,instock,2026-03-16 14:50:57.904,0.6115261323761103,False
415,0,0,0,0,0,,2,43203.669074074074,43203.58574074074,,Alphonse Mellot Sancerre Rouge La Moussière 2014,publish,closed,closed,,alphonse-mellot-sancerre-rouge-la-moussiere-2014,44070.39589120371,44070.31255787037,,0,0,0,2026-03-16 14:50:57.904,31823025-ca10-4f14-aef8-b6f3e2454cfe,4618,14372,2026-03-16 14:50:57.904,1,30.6,3,instock,2026-03-16 14:50:57.904,-0.06807269047202787,False
416,0,0,0,0,2,,2,43480.67515046296,43480.633483796286,,"Albert Boxler Pinot Noir ""S"" 2016",publish,closed,closed,,albert-boxler-pinot-noir-s-2016,44068.58335648148,44068.50002314816,,0,0,0,2026-03-16 14:50:57.904,82b670d7-1bd2-4d88-b76c-6b2ce2d5ad16,5616,14845,2026-03-16 14:50:57.904,1,38.4,6,instock,2026-03-16 14:50:57.904,0.21239666498910842,False
417,0,0,0,0,2,,2,43209.58268518518,43209.499351851846,,Maurice Schoech Pinot Noir 2018,publish,closed,closed,,maurice-schoech-pinot-noir-2018,44051.454895833325,44051.3715625,,0,0,0,2026-03-16 14:50:57.904,cf38f91f-4efb-4e48-a025-75f87533d5a6,4789,15316,2026-03-16 14:50:57.904,1,11.1,62,instock,2026-03-16 14:50:57.904,-0.7692460791248689,False
418,0,0,0,0,1,,2,43209.57565972222,43209.492326388885,,Maurice Schoech Pinot Auxerrois Vieilles Vignes 2018,publish,closed,closed,,maurice-schoech-pinot-auxerrois-2018,44005.78127314816,44005.69793981482,,0,0,0,2026-03-16 14:50:57.904,b9fd088e-0ca0-4178-98da-d63d13305fd5,4785,15448,2026-03-16 14:50:57.904,1,10.1,18,instock,2026-03-16 14:50:57.904,-0.8052036887993735,False
419,0,0,0,0,3,,2,43208.48377314815,43208.40043981482,,François Baur Pinot Noir Sang Du Dragon 2017,publish,closed,closed,,francois-baur-pinot-noir-sang-du-dragon-2017,44065.60767361112,44065.52434027778,,0,0,0,2026-03-16 14:50:57.904,344bd47d-832c-4f18-b4a2-fead4c3833c7,4723,15879,2026-03-16 14:50:57.904,1,29.0,5,instock,2026-03-16 14:50:57.904,-0.12560486595123538,False
420,0,0,0,0,16,,2,43146.655381944445,43146.613715277774,,Domaine Montrose Côtes de Thongue Rosé 2019,publish,closed,closed,,domaine-montrose-cotes-de-thongue-rose-2019,44070.71877314816,44070.63543981482,,0,0,0,2026-03-16 14:50:57.904,b313c7c2-c7cf-4de9-8e48-081e86f8ca19,4208,16024,2026-03-16 14:50:57.904,1,7.6,578,instock,2026-03-16 14:50:57.904,-0.8950977129856352,False
